,user_id,tweet_id,time,location,polarity,subjectivity,text, hashtags
103,379851447,758928061412749312,2016-07-29 03:32,London UK,0.0,0.0,Irish for Brexit 1  youtube. NxHic …    ,#EU #brexit #referendum #voteleave
104,379851447,758927807846113280,2016-07-29 03:31,London UK,0.14545454545454545,0.15151515151515152,EU was HITLER'S idea & it proves Germany WON 2nd World War claims new book     ,#EU #brexit #referendum #voteleave
105,20587289,758905991685484544,2016-07-29 02:04,"London, England / West Sussex ",0.0,0.0,         Please sign this thank you...   …,#Brexit #Referendum #Article50 #LeaveEu #Eu #Scotland #Wales #Ireland #Uk
106,1037825617,758903347592073219,2016-07-29 01:53,North Texas,0.0,0.0,America November is coming. Follow the historic lead of    and...    …,#Brexit #TakeControl #VoteLeave #FreeMilo
107,232314623,758888702265352193,2016-07-29 00:55,"aurora, ON",0.0,0.0,RT  : DENMARK: School bans Muslims from praying during school hours     ,#BREXIT #POLAND #HUNGARY #VOTELEAVE
108,1037825617,758887546893979650,2016-07-29 00:51,North Texas,0.0,0.0,Dear        ,#Brexit #VoteLeave #MigrantCrisis #TakeControl #Trump2016 #AmericaFirst #MAGA
109,175444192,758828764079923200,2016-07-28 20:57,Argentina,0.2222222222222222,0.6444444444444445," ""Pope"" having a nice TRIP in Poland. Falls down flight of stairs after immigrant tripe  bbc. ope-36911779 …  ",#Brexit #LeaveEU
110,292679847,758802100927078400,2016-07-28 19:11,United Kingdom,-0.2,0.0, since the start of the  campaign the  have fervently tried to destroy the  campaign,#Brexit #BBC #voteleave
111,2482753710,758798558329876480,2016-07-28 18:57,"Cambridge, England",0.0,0.0,I know it's The Express but crikey. 8 fold investment in to the UK since  .   express.co. /BREXIT-BOOM-UK-business-deals-800-PER-CENT-month-following-EU-Referendum …,#Brexit #VoteLeave
112,20749317,758781253298577412,2016-07-28 17:48,"Newcastle, ENGLAND",0.0,0.0,Don't know what all the fuss was about     …,#VoteLeave #Brexit
113,20749317,758774357007237120,2016-07-28 17:21,"Newcastle, ENGLAND",0.6,0.55,More  good news   …,#Brexit #VoteLeave
114,238634281,758768801907351552,2016-07-28 16:59,"England, United Kingdom",0.4,0.45, looks brighter already   BBC News - Farmers welcome plan to end US ban on British beef and lamb   …,#Brexit #LeaveEU #UKIP
115,308417103,758768629907197952,2016-07-28 16:58,From the East Coast of SL,0.0,0.0,"It's time to ""Kick Out"" all the  workers out of  and give those jobs to the  passport holders.  ",#EU #England #British #Brexit #VoteLeave
116,379851447,758767850043674624,2016-07-28 16:55,London UK,0.0,0.05,Outside the EU     brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
117,3000550486,758765555008540672,2016-07-28 16:46,Tameside,0.0,0.0,The time is NOW       pic.twitter.,#Brexit #Grexit #Italexit #FreeEurope #LoveEurope #LeaveEU
118,12912542,758763966109626368,2016-07-28 16:40,ENGLAND ,0.0,0.0,EU Threatens  With Sanctions Over Rule of Law Row:   …       ,#Poland #brexit #leaveEu #voteleave #hungart #frexit #grexit #eu
